#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             
              261974        7.960022e+05        3.060175e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.501760e-04        0.000000e+00       -4.267198e-10       -6.466180e-10        0.000000e+00
              262301        7.970018e+05        3.055986e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.507959e-04        0.000000e+00       -3.377213e-10       -5.956706e-10        0.000000e+00
              262628        7.980014e+05        3.062895e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.513707e-04        0.000000e+00       -2.487288e-10       -5.565842e-10        0.000000e+00
              262954        7.990000e+05        3.074945e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.519119e-04        0.000000e+00       -1.598186e-10       -5.293745e-10        0.000000e+00
              263279        8.000011e+05        3.085823e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.524332e-04        0.000000e+00       -7.068892e-11       -5.139765e-10        0.000000e+00
              263603        8.010002e+05        3.082398e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.529439e-04        0.000000e+00        1.825552e-11       -5.104671e-10        0.000000e+00
              263928        8.020029e+05        3.081474e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.534590e-04        0.000000e+00        1.075289e-10       -5.188547e-10        0.000000e+00
              264255        8.030020e+05        3.035792e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.539865e-04        0.000000e+00        1.964761e-10       -5.390786e-10        0.000000e+00
              264583        8.040024e+05        3.061810e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.545409e-04        0.000000e+00        2.855441e-10       -5.711991e-10        0.000000e+00
              264909        8.050013e+05        3.067654e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.551325e-04        0.000000e+00        3.744704e-10       -6.151172e-10        0.000000e+00
              265234        8.060016e+05        3.087124e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.557749e-04        0.000000e+00        4.635355e-10       -6.709711e-10        0.000000e+00
              265558        8.070031e+05        3.093369e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.564799e-04        0.000000e+00        5.526928e-10       -7.387774e-10        0.000000e+00
              265881        8.080020e+05        3.088629e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.572567e-04        0.000000e+00        6.416324e-10       -8.182757e-10        0.000000e+00
              266205        8.090014e+05        3.081203e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.581193e-04        0.000000e+00        7.306035e-10       -9.096514e-10        0.000000e+00
              266529        8.100005e+05        3.085758e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.590763e-04        0.000000e+00        6.265921e-10       -1.002899e-09        0.000000e+00
              266856        8.110021e+05        3.043023e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.601192e-04        0.000000e+00        4.670979e-10       -1.075935e-09        0.000000e+00
              267184        8.120012e+05        3.060985e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.612218e-04        0.000000e+00        3.079950e-10       -1.127578e-09        0.000000e+00
              267509        8.130012e+05        3.072068e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.623665e-04        0.000000e+00        1.487444e-10       -1.158051e-09        0.000000e+00
              267836        8.140027e+05        3.061212e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.635326e-04        0.000000e+00       -1.073740e-11       -1.167295e-09        0.000000e+00
              268162        8.150020e+05        3.069545e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.646949e-04        0.000000e+00       -1.698855e-10       -1.155297e-09        0.000000e+00
              268487        8.160017e+05        3.084982e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.658350e-04        0.000000e+00       -3.290811e-10       -1.122086e-09        0.000000e+00
              268811        8.170010e+05        3.086157e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.669308e-04        0.000000e+00       -4.882226e-10       -1.067684e-09        0.000000e+00
              269135        8.180002e+05        3.083765e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.679615e-04        0.000000e+00       -6.473312e-10       -9.921024e-10        0.000000e+00
              269460        8.190024e+05        3.086805e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.689090e-04        0.000000e+00       -7.204056e-10       -8.969889e-10        0.000000e+00
              269784        8.200016e+05        3.077368e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.697592e-04        0.000000e+00       -6.314444e-10       -8.069444e-10        0.000000e+00
              270109        8.210001e+05        3.064734e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.705248e-04        0.000000e+00       -5.425517e-10       -7.288043e-10        0.000000e+00
              270436        8.220017e+05        3.064855e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.712203e-04        0.000000e+00       -4.533799e-10       -6.623052e-10        0.000000e+00
              270762        8.230010e+05        3.068511e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.718539e-04        0.000000e+00       -3.644115e-10       -6.078219e-10        0.000000e+00
              271088        8.240020e+05        3.077115e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.724399e-04        0.000000e+00       -2.752898e-10       -5.651260e-10        0.000000e+00
              271413        8.250023e+05        3.078392e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.729888e-04        0.000000e+00       -1.862314e-10       -5.343392e-10        0.000000e+00
              271737        8.260014e+05        3.087752e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.735121e-04        0.000000e+00       -9.728727e-11       -5.154437e-10        0.000000e+00
              272061        8.270019e+05        3.090653e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.740233e-04        0.000000e+00       -8.211894e-12       -5.083906e-10        0.000000e+00
              272384        8.280012e+05        3.092052e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.745328e-04        0.000000e+00        8.076290e-11       -5.132045e-10        0.000000e+00
              272708        8.290019e+05        3.081354e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.750538e-04        0.000000e+00        1.698532e-10       -5.299001e-10        0.000000e+00
              273033        8.300015e+05        3.073451e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.755968e-04        0.000000e+00        2.588473e-10       -5.584417e-10        0.000000e+00
              273358        8.310009e+05        3.075731e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.761741e-04        0.000000e+00        3.478179e-10       -5.988285e-10        0.000000e+00
              273682        8.320002e+05        3.090104e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.767977e-04        0.000000e+00        4.367866e-10       -6.510653e-10        0.000000e+00
              274006        8.330012e+05        3.087226e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.774807e-04        0.000000e+00        5.259130e-10       -7.152768e-10        0.000000e+00
              274330        8.340013e+05        3.087952e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.782332e-04        0.000000e+00        6.149458e-10       -7.912950e-10        0.000000e+00
              274654        8.350009e+05        3.077640e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.790672e-04        0.000000e+00        7.039392e-10       -8.791394e-10        0.000000e+00
              274979        8.360013e+05        3.074551e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.799953e-04        0.000000e+00        6.783974e-10       -9.754310e-10        0.000000e+00
              275305        8.370011e+05        3.059858e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.810122e-04        0.000000e+00        5.191982e-10       -1.055255e-09        0.000000e+00
              275632        8.380030e+05        3.071409e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.821008e-04        0.000000e+00        3.596411e-10       -1.113973e-09        0.000000e+00
              275957        8.390026e+05        3.072113e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.832348e-04        0.000000e+00        2.004576e-10       -1.151319e-09        0.000000e+00
              276282        8.400013e+05        3.072852e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.843944e-04        0.000000e+00        4.142050e-11       -1.167451e-09        0.000000e+00
              276608        8.410021e+05        3.074083e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.855621e-04        0.000000e+00       -1.179551e-10       -1.162379e-09        0.000000e+00
              276934        8.420018e+05        3.065186e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.867127e-04        0.000000e+00       -2.771534e-10       -1.136087e-09        0.000000e+00
              277262        8.430026e+05        3.050774e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.878276e-04        0.000000e+00       -4.365357e-10       -1.088514e-09        0.000000e+00
              277588        8.440015e+05        3.075120e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.888823e-04        0.000000e+00       -5.956039e-10       -1.019835e-09        0.000000e+00
              277913        8.450014e+05        3.077522e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.898587e-04        0.000000e+00       -7.517839e-10       -9.298737e-10        0.000000e+00
              278238        8.460012e+05        3.072783e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.907401e-04        0.000000e+00       -6.627776e-10       -8.356052e-10        0.000000e+00
              278564        8.470002e+05        3.067565e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.915326e-04        0.000000e+00       -5.738356e-10       -7.532528e-10        0.000000e+00
              278890        8.480022e+05        3.087370e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.922508e-04        0.000000e+00       -4.846246e-10       -6.825485e-10        0.000000e+00
              279214        8.490025e+05        3.084971e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.929031e-04        0.000000e+00       -3.955707e-10       -6.238527e-10        0.000000e+00
              279538        8.500027e+05        3.088796e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.935026e-04        0.000000e+00       -3.065225e-10       -5.770328e-10        0.000000e+00
              279861        8.510009e+05        3.091849e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.940602e-04        0.000000e+00       -2.176483e-10       -5.421416e-10        0.000000e+00
              280185        8.520019e+05        3.083859e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.945903e-04        0.000000e+00       -1.285343e-10       -5.190297e-10        0.000000e+00
              280509        8.530015e+05        3.084834e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.951025e-04        0.000000e+00       -3.953132e-11       -5.078138e-10        0.000000e+00
              280833        8.540022e+05        3.089617e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.956100e-04        0.000000e+00        4.955367e-11       -5.084639e-10        0.000000e+00
              281157        8.550031e+05        3.080444e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.961242e-04        0.000000e+00        1.386632e-10       -5.210007e-10        0.000000e+00
              281482        8.560013e+05        3.068471e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.966555e-04        0.000000e+00        2.275389e-10       -5.453462e-10        0.000000e+00
              281807        8.570005e+05        3.086769e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.972176e-04        0.000000e+00        3.164934e-10       -5.815550e-10        0.000000e+00
              282131        8.580013e+05        3.088129e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.978227e-04        0.000000e+00        4.055941e-10       -6.296994e-10        0.000000e+00
              282455        8.590018e+05        3.086291e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.984819e-04        0.000000e+00        4.946710e-10       -6.897120e-10        0.000000e+00
              282780        8.600019e+05        3.069732e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.992067e-04        0.000000e+00        5.837047e-10       -7.615666e-10        0.000000e+00
              283106        8.610019e+05        3.069307e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.000093e-04        0.000000e+00        6.727425e-10       -8.452934e-10        0.000000e+00
              283433        8.620002e+05        3.033781e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.008999e-04        0.000000e+00        7.390105e-10       -9.405727e-10        0.000000e+00
              283763        8.630021e+05        3.036977e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.018883e-04        0.000000e+00        5.794693e-10       -1.028639e-09        0.000000e+00
              284091        8.640017e+05        3.048658e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.029517e-04        0.000000e+00        4.202827e-10       -1.095276e-09        0.000000e+00
              284419        8.650013e+05        3.044727e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.040710e-04        0.000000e+00        2.611068e-10       -1.140700e-09        0.000000e+00
              284749        8.660024e+05        3.032354e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.052270e-04        0.000000e+00        1.016791e-10       -1.164938e-09        0.000000e+00
              285079        8.670021e+05        3.018106e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.063948e-04        0.000000e+00       -5.751420e-11       -1.167913e-09        0.000000e+00
              285411        8.680021e+05        3.021841e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.075553e-04        0.000000e+00       -2.167584e-10       -1.149666e-09        0.000000e+00
              285740        8.690003e+05        3.051326e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.086850e-04        0.000000e+00       -3.757307e-10       -1.110279e-09        0.000000e+00
              286069        8.700026e+05        3.046270e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.097691e-04        0.000000e+00       -5.353486e-10       -1.049450e-09        0.000000e+00
              286396        8.710001e+05        3.055900e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.107767e-04        0.000000e+00       -6.941937e-10       -9.677443e-10        0.000000e+00
              286723        8.720007e+05        3.067036e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.116964e-04        0.000000e+00       -6.991833e-10       -8.709295e-10        0.000000e+00
              287050        8.730029e+05        3.049633e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.125243e-04        0.000000e+00       -6.099534e-10       -7.834662e-10        0.000000e+00
              287377        8.740010e+05        3.065581e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.132676e-04        0.000000e+00       -5.210933e-10       -7.082119e-10        0.000000e+00
              287702        8.750014e+05        3.080238e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.139432e-04        0.000000e+00       -4.320293e-10       -6.446472e-10        0.000000e+00
              288027        8.760028e+05        3.082678e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.145618e-04        0.000000e+00       -3.428767e-10       -5.929131e-10        0.000000e+00
              288351        8.770019e+05        3.081031e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.151333e-04        0.000000e+00       -2.539188e-10       -5.531528e-10        0.000000e+00
              288678        8.780030e+05        3.047973e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.156720e-04        0.000000e+00       -1.647970e-10       -5.251999e-10        0.000000e+00
              289006        8.790007e+05        3.044028e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.161870e-04        0.000000e+00       -7.597170e-11       -5.091725e-10        0.000000e+00
              289334        8.800025e+05        3.064287e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.166940e-04        0.000000e+00        1.322053e-11       -5.049645e-10        0.000000e+00
              289659        8.810009e+05        3.069232e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.172010e-04        0.000000e+00        1.021095e-10       -5.126205e-10        0.000000e+00
              289985        8.820023e+05        3.077317e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.177231e-04        0.000000e+00        1.912620e-10       -5.321813e-10        0.000000e+00
              290310        8.830019e+05        3.064087e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.182699e-04        0.000000e+00        2.802538e-10       -5.635744e-10        0.000000e+00
              290637        8.840007e+05        3.049349e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.188534e-04        0.000000e+00        3.691823e-10       -6.067895e-10        0.000000e+00
              290965        8.850022e+05        3.061836e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.194879e-04        0.000000e+00        4.583413e-10       -6.620027e-10        0.000000e+00
              291292        8.860028e+05        3.057681e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.201830e-04        0.000000e+00        5.474302e-10       -7.290598e-10        0.000000e+00
              291618        8.870016e+05        3.066779e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.209496e-04        0.000000e+00        6.363475e-10       -8.078363e-10        0.000000e+00
              291944        8.880004e+05        3.055733e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.218009e-04        0.000000e+00        7.252733e-10       -8.984589e-10        0.000000e+00
              292272        8.890024e+05        3.053788e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.227501e-04        0.000000e+00        6.491743e-10       -9.939620e-10        0.000000e+00
              292599        8.900017e+05        3.061331e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.237832e-04        0.000000e+00        4.900388e-10       -1.069866e-09        0.000000e+00
              292925        8.910017e+05        3.070923e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.248823e-04        0.000000e+00        3.307886e-10       -1.124604e-09        0.000000e+00
              293251        8.920011e+05        3.053005e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.260248e-04        0.000000e+00        1.716362e-10       -1.158102e-09        0.000000e+00
              293581        8.930022e+05        3.034500e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.271921e-04        0.000000e+00        1.221817e-11       -1.170400e-09        0.000000e+00
              293909        8.940025e+05        3.044283e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.283601e-04        0.000000e+00       -1.470682e-10       -1.161443e-09        0.000000e+00
              294237        8.950028e+05        3.070887e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.295086e-04        0.000000e+00       -3.063726e-10       -1.131245e-09        0.000000e+00
              294560        8.960004e+05        3.094044e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.306132e-04        0.000000e+00       -4.652405e-10       -1.079975e-09        0.000000e+00
              294883        8.970004e+05        3.098365e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.316586e-04        0.000000e+00       -6.244962e-10       -1.007376e-09        0.000000e+00
              295206        8.980003e+05        3.084081e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.326206e-04        0.000000e+00       -7.407951e-10       -9.140595e-10        0.000000e+00
              295534        8.990028e+05        3.023100e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.334891e-04        0.000000e+00       -6.515446e-10       -8.210171e-10        0.000000e+00
              295868        9.000024e+05        2.984320e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.342682e-04        0.000000e+00       -5.625554e-10       -7.401211e-10        0.000000e+00
              296200        9.010024e+05        3.028257e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.349728e-04        0.000000e+00       -4.735174e-10       -6.710466e-10        0.000000e+00
              296530        9.020021e+05        3.035240e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.356139e-04        0.000000e+00       -3.845189e-10       -6.138638e-10        0.000000e+00
              296858        9.030009e+05        3.055072e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.362034e-04        0.000000e+00       -2.955914e-10       -5.685711e-10        0.000000e+00
              297184        9.040008e+05        3.079134e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.367541e-04        0.000000e+00       -2.065705e-10       -5.350891e-10        0.000000e+00
              297509        9.050001e+05        3.071910e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.372770e-04        0.000000e+00       -1.176024e-10       -5.134809e-10        0.000000e+00
              297834        9.060010e+05        3.087858e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.377851e-04        0.000000e+00       -2.848611e-11       -5.037169e-10        0.000000e+00
              298158        9.070029e+05        3.094300e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.382899e-04        0.000000e+00        6.071450e-11       -5.058506e-10        0.000000e+00
              298482        9.080022e+05        3.065472e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.388014e-04        0.000000e+00        1.496781e-10       -5.198437e-10        0.000000e+00
              298810        9.090029e+05        3.041652e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.393336e-04        0.000000e+00        2.387673e-10       -5.457313e-10        0.000000e+00
              299137        9.100012e+05        3.068080e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.398963e-04        0.000000e+00        3.276507e-10       -5.834007e-10        0.000000e+00
              299462        9.110011e+05        3.084944e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.405035e-04        0.000000e+00        4.166728e-10       -6.329845e-10        0.000000e+00
              299786        9.120029e+05        3.097796e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.411675e-04        0.000000e+00        5.058580e-10       -6.945566e-10        0.000000e+00
              300108        9.130013e+05        3.101088e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.418967e-04        0.000000e+00        5.947464e-10       -7.677729e-10        0.000000e+00
              300430        9.140000e+05        3.101225e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.427051e-04        0.000000e+00        6.836684e-10       -8.528528e-10        0.000000e+00
              300753        9.150001e+05        3.089704e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.436057e-04        0.000000e+00        7.281962e-10       -9.493804e-10        0.000000e+00
              301077        9.160000e+05        3.083434e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.446001e-04        0.000000e+00        5.689646e-10       -1.035856e-09        0.000000e+00
              301402        9.170029e+05        3.087884e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.456737e-04        0.000000e+00        4.092557e-10       -1.101273e-09        0.000000e+00
              301725        9.180004e+05        3.088342e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.467958e-04        0.000000e+00        2.504179e-10       -1.145157e-09        0.000000e+00
              302049        9.190015e+05        3.092066e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.479555e-04        0.000000e+00        9.099156e-11       -1.167969e-09        0.000000e+00
              302372        9.200004e+05        3.094335e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.491247e-04        0.000000e+00       -6.808312e-11       -1.169527e-09        0.000000e+00
              302695        9.210009e+05        3.090694e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.502867e-04        0.000000e+00       -2.274046e-10       -1.149858e-09        0.000000e+00
              303023        9.220015e+05        2.989976e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.514185e-04        0.000000e+00       -3.867410e-10       -1.108937e-09        0.000000e+00
              303363        9.230019e+05        2.972172e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.524983e-04        0.000000e+00       -5.460397e-10       -1.046781e-09        0.000000e+00
              303696        9.240027e+05        3.048149e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.535059e-04        0.000000e+00       -7.054257e-10       -9.633347e-10        0.000000e+00
              304023        9.250031e+05        3.078003e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.544206e-04        0.000000e+00       -6.980655e-10       -8.661001e-10        0.000000e+00
              304347        9.260026e+05        3.096845e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.552417e-04        0.000000e+00       -6.090715e-10       -7.790011e-10        0.000000e+00
              304669        9.270003e+05        3.098561e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.559803e-04        0.000000e+00       -5.202480e-10       -7.038923e-10        0.000000e+00
              304992        9.280009e+05        3.094080e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.566518e-04        0.000000e+00       -4.311665e-10       -6.404289e-10        0.000000e+00
              305316        9.290015e+05        3.080683e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.572657e-04        0.000000e+00       -3.420832e-10       -5.888455e-10        0.000000e+00
              305641        9.300011e+05        3.073769e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.578335e-04        0.000000e+00       -2.530856e-10       -5.491758e-10        0.000000e+00
              305966        9.310011e+05        3.082581e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.583677e-04        0.000000e+00       -1.640585e-10       -5.213573e-10        0.000000e+00
              306290        9.320011e+05        3.089681e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.588800e-04        0.000000e+00       -7.503206e-11       -5.054051e-10        0.000000e+00
              306614        9.330031e+05        3.095229e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.593834e-04        0.000000e+00        1.417814e-11       -5.013228e-10        0.000000e+00
              306937        9.340018e+05        3.088118e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.598870e-04        0.000000e+00        1.030947e-10       -5.091104e-10        0.000000e+00
              307261        9.350021e+05        3.087698e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.604051e-04        0.000000e+00        1.921501e-10       -5.287747e-10        0.000000e+00
              307589        9.360026e+05        3.003852e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.609490e-04        0.000000e+00        2.812174e-10       -5.603180e-10        0.000000e+00
              307922        9.370021e+05        3.020558e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.615298e-04        0.000000e+00        3.702028e-10       -6.036932e-10        0.000000e+00
              308250        9.380022e+05        3.054567e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.621603e-04        0.000000e+00        4.592496e-10       -6.589655e-10        0.000000e+00
              308578        9.390028e+05        3.060881e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.628523e-04        0.000000e+00        5.483280e-10       -7.261353e-10        0.000000e+00
              308904        9.400021e+05        3.072700e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.636166e-04        0.000000e+00        6.372970e-10       -8.050806e-10        0.000000e+00
              309229        9.410021e+05        3.082870e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.644663e-04        0.000000e+00        7.263341e-10       -8.959505e-10        0.000000e+00
              309553        9.420027e+05        3.091825e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.654119e-04        0.000000e+00        6.558523e-10       -9.919432e-10        0.000000e+00
              309876        9.430019e+05        3.095087e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.664432e-04        0.000000e+00        4.967417e-10       -1.068726e-09        0.000000e+00
              310199        9.440019e+05        3.096733e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.675417e-04        0.000000e+00        3.374885e-10       -1.124360e-09        0.000000e+00
              310522        9.450022e+05        3.096837e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.686854e-04        0.000000e+00        1.781986e-10       -1.158771e-09        0.000000e+00
              310845        9.460012e+05        3.088663e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.698513e-04        0.000000e+00        1.911321e-11       -1.171940e-09        0.000000e+00
              311169        9.470004e+05        3.082881e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.710201e-04        0.000000e+00       -1.400122e-10       -1.163922e-09        0.000000e+00
              311494        9.480014e+05        3.081971e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.721723e-04        0.000000e+00       -2.994260e-10       -1.134637e-09        0.000000e+00
              311818        9.490003e+05        3.078313e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.732821e-04        0.000000e+00       -4.584848e-10       -1.084217e-09        0.000000e+00
              312144        9.500029e+05        3.074739e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.743348e-04        0.000000e+00       -6.181483e-10       -1.012308e-09        0.000000e+00
              312469        9.510030e+05        3.082670e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.753024e-04        0.000000e+00       -7.483280e-10       -9.195443e-10        0.000000e+00
              312793        9.520018e+05        3.081991e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.761729e-04        0.000000e+00       -6.594034e-10       -8.258169e-10        0.000000e+00
              313119        9.530030e+05        3.058509e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.769575e-04        0.000000e+00       -5.702664e-10       -7.437472e-10        0.000000e+00
              313446        9.540030e+05        3.069587e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.776651e-04        0.000000e+00       -4.812372e-10       -6.736508e-10        0.000000e+00
